"","w_geocode","CE01"
"38432","530579511002063",1
"38433","530579511002065",1
"38434","530579511002066",0
"38435","530579511002085",1
"38436","530579511002096",2
"38437","530579511002148",3
"38438","530579511002159",5
"38439","530579511002167",0
"38440","530579511002176",10
"38441","530579511003003",0
"38442","530579511003017",2
"38443","530579511003021",4
"38444","530579511003030",5
"38445","530579511003031",5
"38446","530579511003035",26
"38447","530579511003036",8
"38448","530579511003040",2
"38449","530579511003046",0
"38450","530579511004009",0
"38451","530579511004030",0
"38452","530579511004041",2
"38453","530579511004053",1
"38454","530579511004056",0
"38455","530579511004069",0
"38456","530579511004070",1
"38457","530579511004071",13
"38458","530579511004074",0
"38459","530579511004082",3
"38460","530579511004085",0
"38461","530579511004099",1
"38462","530579511004101",0
"38463","530579512001017",11
"38464","530579512001054",1
"38465","530579512001061",1
"38466","530579512001069",0
"38467","530579512001087",1
"38468","530579512001110",2
"38469","530579512001111",0
"38470","530579512001118",2
"38471","530579512001120",7
"38472","530579512001125",2
"38473","530579512001129",0
"38474","530579512001133",0
"38475","530579512001135",0
"38476","530579512001140",3
"38477","530579512001146",4
"38478","530579512001151",0
"38479","530579512001153",0
"38480","530579512001154",3
"38481","530579512001155",0
"38482","530579512001157",2
"38483","530579512001161",2
"38484","530579512001173",0
"38485","530579512001176",2
"38486","530579512001178",2
"38487","530579512001195",1
"38488","530579512001202",1
"38489","530579513001008",0
"38490","530579513001018",2
"38491","530579513001027",0
"38492","530579513001035",0
"38493","530579513001036",1
"38494","530579513001040",3
"38495","530579513001044",0
"38496","530579513002003",3
"38497","530579513002011",0
"38498","530579513002013",0
"38499","530579513002014",6
"38500","530579513002015",4
"38501","530579513002024",1
"38502","530579513002030",2
"38503","530579513002032",4
"38504","530579513002034",0
"38505","530579513002035",1
"38506","530579514001002",9
"38507","530579514001007",5
"38508","530579514001011",17
"38509","530579514001018",0
"38510","530579514001023",0
"38511","530579514002000",3
"38512","530579514002005",10
"38513","530579514002006",19
"38514","530579514002007",10
"38515","530579514002008",0
"38516","530579514002009",7
"38517","530579514002014",0
"38518","530579514002015",0
"38519","530579514002019",0
"38520","530579514002024",0
"38521","530579514003017",2
"38522","530579514003027",1
"38523","530579514003033",1
"38524","530579514003037",0
"38525","530579514004002",4
"38526","530579514004014",0
"38527","530579514004016",3
"38528","530579514004020",2
"38529","530579514004022",3
"38530","530579514004026",2
"38531","530579514004033",5
"38532","530579514004037",1
"38533","530579514004039",2
"38534","530579515001003",0
"38535","530579515001004",6
"38536","530579515001008",0
"38537","530579515001009",2
"38538","530579515001011",1
"38539","530579515001014",0
"38540","530579515001016",5
"38541","530579515001019",0
"38542","530579515001022",1
"38543","530579515001025",0
"38544","530579515002006",0
"38545","530579515002009",5
"38546","530579515002012",2
"38547","530579515002013",97
"38548","530579515002014",10
"38549","530579515002015",58
"38550","530579515002017",23
"38551","530579515002018",20
"38552","530579515002023",13
"38553","530579515002024",1
"38554","530579515003008",1
"38555","530579515003010",2
"38556","530579515003011",0
"38557","530579515003013",0
"38558","530579515003016",1
"38559","530579515003017",4
"38560","530579515003019",0
"38561","530579515003022",5
"38562","530579515003023",0
"38563","530579515003024",1
"38564","530579515003025",1
"38565","530579515003026",2
"38566","530579515003027",3
"38567","530579515003029",0
"38568","530579515003031",3
"38569","530579515003034",0
"38570","530579515003036",5
"38571","530579515003038",34
"38572","530579515003040",19
"38573","530579515003041",4
"38574","530579515003042",1
"38575","530579515003043",3
"38576","530579515003045",0
"38577","530579515004003",7
"38578","530579515004004",0
"38579","530579515004006",16
"38580","530579515004007",6
"38581","530579515004013",1
"38582","530579515004017",4
"38583","530579515004018",3
"38584","530579515004019",3
"38585","530579515004020",1
"38586","530579515004023",1
"38587","530579515004024",0
"38588","530579515004025",4
"38589","530579515004026",14
"38590","530579515004027",6
"38591","530579515004028",8
"38592","530579515004031",0
"38593","530579515004035",1
"38594","530579515004036",4
"38595","530579515004037",5
"38596","530579515004038",15
"38597","530579515004039",4
"38598","530579515004040",2
"38599","530579515005004",2
"38600","530579515005009",1
"38601","530579515005013",27
"38602","530579515005014",6
"38603","530579515005015",0
"38604","530579515005020",1
"38605","530579515005022",1
"38606","530579515005025",1
"38607","530579515005026",2
"38608","530579515005027",0
"38609","530579515005028",1
"38610","530579515005029",2
"38611","530579515005033",0
"38612","530579515005035",1
"38613","530579515005036",0
"38614","530579516001001",0
"38615","530579516001004",1
"38616","530579516001010",1
"38617","530579516001012",0
"38618","530579516001020",3
"38619","530579516001021",3
"38620","530579516001023",1
"38621","530579516001028",0
"38622","530579516001032",0
"38623","530579516001037",3
"38624","530579516002000",1
"38625","530579516002001",5
"38626","530579516002002",0
"38627","530579516002003",1
"38628","530579516002006",1
"38629","530579516002007",1
"38630","530579516002009",3
"38631","530579516002011",0
"38632","530579516002019",0
"38633","530579516002020",1
"38634","530579516003001",22
"38635","530579516003005",10
"38636","530579516003007",4
"38637","530579516003009",0
"38638","530579516003016",6
"38639","530579516003017",0
"38640","530579516003018",5
"38641","530579516003022",22
"38642","530579516003026",0
"38643","530579516003028",1
"38644","530579516003029",12
"38645","530579516003030",26
"38646","530579516003031",15
"38647","530579516003032",5
"38648","530579516003033",32
"38649","530579516003035",7
"38650","530579516003036",0
"38651","530579516003039",0
"38652","530579516003040",12
"38653","530579516003041",2
"38654","530579516003047",0
"38655","530579516003048",0
"38656","530579516003052",1
"38657","530579516003053",0
"38658","530579516003058",24
"38659","530579517001004",0
"38660","530579517001007",16
"38661","530579517001008",14
"38662","530579517001015",0
"38663","530579517001016",0
"38664","530579517001018",5
"38665","530579517001019",0
"38666","530579517001020",0
"38667","530579517001021",0
"38668","530579517001022",143
"38669","530579517001024",2
"38670","530579517001025",6
"38671","530579517001026",3
"38672","530579517001027",11
"38673","530579517001028",3
"38674","530579517001029",1
"38675","530579517001030",0
"38676","530579517001031",17
"38677","530579517001032",0
"38678","530579517001033",3
"38679","530579517001034",2
"38680","530579517001035",9
"38681","530579517001036",3
"38682","530579517001037",4
"38683","530579517001041",0
"38684","530579517001042",0
"38685","530579517002000",6
"38686","530579517002001",0
"38687","530579517002003",2
"38688","530579517002005",2
"38689","530579517002008",2
"38690","530579517002010",0
"38691","530579517002030",3
"38692","530579517002034",0
"38693","530579517002035",2
"38694","530579517002042",3
"38695","530579518001000",6
"38696","530579518001002",1
"38697","530579518001004",3
"38698","530579518001011",1
"38699","530579518001013",4
"38700","530579518001019",13
"38701","530579518001021",11
"38702","530579518001022",9
"38703","530579518001023",13
"38704","530579518001024",6
"38705","530579518001025",3
"38706","530579518001026",5
"38707","530579518001027",0
"38708","530579518001028",1
"38709","530579518001029",1
"38710","530579518001030",16
"38711","530579518001031",3
"38712","530579518001032",1
"38713","530579518001035",2
"38714","530579518001036",24
"38715","530579518001038",2
"38716","530579518001041",5
"38717","530579518001051",1
"38718","530579518001055",2
"38719","530579518002001",0
"38720","530579518002002",1
"38721","530579518002003",2
"38722","530579518002004",9
"38723","530579518002006",7
"38724","530579518002008",62
"38725","530579518002009",51
"38726","530579518002010",14
"38727","530579518002011",1
"38728","530579518002013",0
"38729","530579518002014",11
"38730","530579518002015",5
"38731","530579518002016",14
"38732","530579518002017",11
"38733","530579518002018",0
"38734","530579518002019",57
"38735","530579518002025",28
"38736","530579518002026",0
"38737","530579518002027",83
"38738","530579518002028",149
"38739","530579518002029",6
"38740","530579518002032",1
"38741","530579518002034",5
"38742","530579518002036",15
"38743","530579518002037",38
"38744","530579518002039",1
"38745","530579518002043",2
"38746","530579518002046",31
"38747","530579518002047",59
"38748","530579518002048",212
"38749","530579518002050",5
"38750","530579518002052",1
"38751","530579518002053",34
"38752","530579518002054",87
"38753","530579518002055",63
"38754","530579518002056",49
"38755","530579518002057",34
"38756","530579518002059",9
"38757","530579518002060",33
"38758","530579518002061",39
"38759","530579518002062",1
"38760","530579518002070",0
"38761","530579519001001",7
"38762","530579519001005",0
"38763","530579519001008",4
"38764","530579519001012",1
"38765","530579519001014",0
"38766","530579519001017",2
"38767","530579519001025",4
"38768","530579519001027",2
"38769","530579519001033",1
"38770","530579519001039",1
"38771","530579519001047",1
"38772","530579519001052",3
"38773","530579519001055",1
"38774","530579519002001",0
"38775","530579519002003",49
"38776","530579519002007",2
"38777","530579519002008",6
"38778","530579519002010",1
"38779","530579519002011",0
"38780","530579519002012",0
"38781","530579519002014",5
"38782","530579519002017",13
"38783","530579519002019",14
"38784","530579519002020",2
"38785","530579519002021",0
"38786","530579519002023",2
"38787","530579519002025",1
"38788","530579519002036",0
"38789","530579519002049",0
"38790","530579519002051",11
"38791","530579519002055",3
"38792","530579519002056",0
"38793","530579519002057",0
"38794","530579519002064",0
"38795","530579521001000",8
"38796","530579521001002",9
"38797","530579521001003",84
"38798","530579521001004",1
"38799","530579521001005",10
"38800","530579521001006",7
"38801","530579521001008",6
"38802","530579521001009",33
"38803","530579521001015",0
"38804","530579521001016",2
"38805","530579521001017",1
"38806","530579521001018",1
"38807","530579521001019",3
"38808","530579521001020",1
"38809","530579521001026",1
"38810","530579521001028",12
"38811","530579521001029",0
"38812","530579521001038",19
"38813","530579521001039",22
"38814","530579521001040",7
"38815","530579521001042",0
"38816","530579521001043",4
"38817","530579521001047",0
"38818","530579521001049",3
"38819","530579521001053",6
"38820","530579521001054",4
"38821","530579521001058",0
"38822","530579521002002",2
"38823","530579521002004",12
"38824","530579521002015",2
"38825","530579521002027",3
"38826","530579521002029",15
"38827","530579521002030",2
"38828","530579521002032",1
"38829","530579521002034",7
"38830","530579521002035",8
"38831","530579521002041",0
"38832","530579521002044",2
"38833","530579521002046",1
"38834","530579521002067",0
"38835","530579521002069",0
"38836","530579521003001",11
"38837","530579521003004",0
"38838","530579521003011",1
"38839","530579521003013",0
"38840","530579521003014",14
"38841","530579521003016",2
"38842","530579521003017",18
"38843","530579521003021",6
"38844","530579521003024",0
"38845","530579521003026",1
"38846","530579521003029",7
"38847","530579521003030",31
"38848","530579521003031",13
"38849","530579521003033",97
"38850","530579521003034",1
"38851","530579521003035",11
"38852","530579521003038",0
"38853","530579521003043",1
"38854","530579521003045",27
"38855","530579521003051",0
"38856","530579521003053",1
"38857","530579521003072",1
"38858","530579522001004",0
"38859","530579522001007",2
"38860","530579522001008",11
"38861","530579522001009",128
"38862","530579522001010",30
"38863","530579522001011",55
"38864","530579522001013",47
"38865","530579522001016",1
"38866","530579522001017",0
"38867","530579522001018",4
"38868","530579522001020",15
"38869","530579522001021",40
"38870","530579522001022",28
"38871","530579522001023",154
"38872","530579522001024",39
"38873","530579522001025",99
"38874","530579522001028",2
"38875","530579522001029",66
"38876","530579522001034",77
"38877","530579522002000",1
"38878","530579522002001",24
"38879","530579522002005",0
"38880","530579522002006",4
"38881","530579522002007",0
"38882","530579522002009",28
"38883","530579522002010",39
"38884","530579522002011",2
"38885","530579522002014",0
"38886","530579522002015",35
"38887","530579522002016",5
"38888","530579522002017",29
"38889","530579522002018",24
"38890","530579522002019",4
"38891","530579522002021",34
"38892","530579522002022",12
"38893","530579522002023",1
"38894","530579522002024",9
"38895","530579522002025",2
"38896","530579522002026",3
"38897","530579522002028",0
"38898","530579522003000",0
"38899","530579522003001",0
"38900","530579522003003",1
"38901","530579522003004",9
"38902","530579522003006",0
"38903","530579522003011",0
"38904","530579522003012",0
"38905","530579522003013",0
"38906","530579522003016",4
"38907","530579522003017",3
"38908","530579522003020",1
"38909","530579523011000",3
"38910","530579523011001",50
"38911","530579523012000",3
"38912","530579523012001",0
"38913","530579523012002",1
"38914","530579523012003",0
"38915","530579523013000",1
"38916","530579523013001",154
"38917","530579523013007",1
"38918","530579523021007",1
"38919","530579523021008",0
"38920","530579523021010",2
"38921","530579523021011",3
"38922","530579523021013",0
"38923","530579523021023",0
"38924","530579523021027",0
"38925","530579523021030",2
"38926","530579523021035",8
"38927","530579523021038",2
"38928","530579523021039",1
"38929","530579523021040",23
"38930","530579523021041",1
"38931","530579523021042",0
"38932","530579523021043",0
"38933","530579523021049",0
"38934","530579523021050",1
"38935","530579523021051",1
"38936","530579523021054",0
"38937","530579523021056",0
"38938","530579523021057",0
"38939","530579523021061",2
"38940","530579523021064",1
"38941","530579523021071",4
"38942","530579523022000",0
"38943","530579523022003",5
"38944","530579523022006",4
"38945","530579523022009",0
"38946","530579523022019",2
"38947","530579523022020",0
"38948","530579523022021",10
"38949","530579523022022",11
"38950","530579523022024",1
"38951","530579523022026",0
"38952","530579523022027",2
"38953","530579523022028",0
"38954","530579523022029",16
"38955","530579523023001",1
"38956","530579523023002",0
"38957","530579523023003",0
"38958","530579523023004",45
"38959","530579523023006",10
"38960","530579523023007",1
"38961","530579523023011",0
"38962","530579524011000",0
"38963","530579524011002",7
"38964","530579524011004",38
"38965","530579524011005",6
"38966","530579524011006",1
"38967","530579524011008",0
"38968","530579524011011",2
"38969","530579524011015",2
"38970","530579524011020",2
"38971","530579524011021",3
"38972","530579524011022",10
"38973","530579524011023",0
"38974","530579524011024",0
"38975","530579524012001",0
"38976","530579524012002",0
"38977","530579524012006",2
"38978","530579524012010",0
"38979","530579524012012",10
"38980","530579524012015",2
"38981","530579524012016",0
"38982","530579524012020",3
"38983","530579524013003",1
"38984","530579524013005",1
"38985","530579524013006",6
"38986","530579524013009",2
"38987","530579524013012",6
"38988","530579524013013",1
"38989","530579524013014",0
"38990","530579524021000",3
"38991","530579524021003",28
"38992","530579524022000",35
"38993","530579524022001",36
"38994","530579524022002",5
"38995","530579524022006",1
"38996","530579524023001",4
"38997","530579524023004",11
"38998","530579524023008",0
"38999","530579524023009",0
"39000","530579524023013",1
"39001","530579524023014",1
"39002","530579524023015",0
"39003","530579524023018",0
"39004","530579524023019",3
"39005","530579524023020",0
"39006","530579524023023",4
"39007","530579524023025",1
"39008","530579524023026",0
"39009","530579524023027",0
"39010","530579524023028",1
"39011","530579524023034",1
"39012","530579524023035",4
"39013","530579524023036",3
"39014","530579524023038",2
"39015","530579524023039",0
"39016","530579524023041",9
"39017","530579525001000",0
"39018","530579525001001",1
"39019","530579525001002",0
"39020","530579525001003",1
"39021","530579525001007",0
"39022","530579525001010",0
"39023","530579525001014",5
"39024","530579525001019",0
"39025","530579525001020",0
"39026","530579525001021",3
"39027","530579525001022",1
"39028","530579525001024",6
"39029","530579525001027",1
"39030","530579525002001",21
"39031","530579525002002",2
"39032","530579525002003",0
"39033","530579525002004",4
"39034","530579525002006",6
"39035","530579525002007",5
"39036","530579525002009",3
"39037","530579525002010",2
"39038","530579525002011",0
"39039","530579525002013",1
"39040","530579525002015",0
"39041","530579525002016",3
"39042","530579525002017",0
"39043","530579525002019",293
"39044","530579525002027",1
"39045","530579525002030",17
"39046","530579525002038",1
"39047","530579525003001",53
"39048","530579525003004",9
"39049","530579525003005",3
"39050","530579525003006",0
"39051","530579525003007",17
"39052","530579525003008",0
"39053","530579525003009",10
"39054","530579525003010",14
"39055","530579525003011",25
"39056","530579525003012",0
"39057","530579525003013",8
"39058","530579525003014",18
"39059","530579525003015",3
"39060","530579525003016",19
"39061","530579525003017",4
"39062","530579525003018",25
"39063","530579525003019",10
"39064","530579525003020",6
"39065","530579525003021",4
"39066","530579525003022",10
"39067","530579525003023",7
"39068","530579525003024",42
"39069","530579525003025",0
"39070","530579525003026",1
"39071","530579525003028",12
"39072","530579525003030",0
"39073","530579525003032",0
"39074","530579525003033",1
"39075","530579525003035",3
"39076","530579525003036",1
"39077","530579525003037",4
"39078","530579525003038",1
"39079","530579525003040",3
"39080","530579525003041",0
"39081","530579526001000",1
"39082","530579526001004",6
"39083","530579526001006",17
"39084","530579526001007",3
"39085","530579526001009",4
"39086","530579526001011",0
"39087","530579526001013",0
"39088","530579526001015",8
"39089","530579526001017",0
"39090","530579526001019",0
"39091","530579526001023",4
"39092","530579526002002",2
"39093","530579526002003",2
"39094","530579526002004",0
"39095","530579526002005",3
"39096","530579526002006",17
"39097","530579526002007",4
"39098","530579526002009",10
"39099","530579526002010",3
"39100","530579526002011",1
"39101","530579526002012",5
"39102","530579526002014",8
"39103","530579526002017",1
"39104","530579526002020",6
"39105","530579526003000",6
"39106","530579526003002",0
"39107","530579526003005",24
"39108","530579526003006",13
"39109","530579526003008",0
"39110","530579526003013",4
"39111","530579526003014",2
"39112","530579526003015",60
"39113","530579526003016",41
"39114","530579526003020",4
"39115","530579526003021",11
"39116","530579526003022",0
"39117","530579526003023",5
"39118","530579526004002",0
"39119","530579526004005",0
"39120","530579526004007",0
"39121","530579526004008",11
"39122","530579526004011",1
"39123","530579526004012",10
"39124","530579526004013",1
"39125","530579526004014",1
"39126","530579526004015",0
"39127","530579526004018",3
"39128","530579526004020",0
"39129","530579526004025",4
"39130","530579526004026",1
"39131","530579526004028",1
"39132","530579526004029",4
"39133","530579526004030",4
"39134","530579526004033",0
"39135","530579526004034",0
"39136","530579527001000",2
"39137","530579527001001",1
"39138","530579527001005",15
"39139","530579527001025",0
"39140","530579527001027",0
"39141","530579527001031",22
"39142","530579527001033",1
"39143","530579527001034",3
"39144","530579527001046",4
"39145","530579527001048",0
"39146","530579527001051",0
"39147","530579527001054",3
"39148","530579527001059",0
"39149","530579527001060",3
"39150","530579527001070",0
"39151","530579527001071",10
"39152","530579527001074",12
"39153","530579527002000",1
"39154","530579527002010",9
"39155","530579527002025",0
"39156","530579527002027",0
"39157","530579527002028",2
"39158","530579527002031",29
"39159","530579527002034",4
"39160","530579527002038",1
"39161","530579527002049",0
"39162","530579527002056",0
"39163","530579527002058",0
"39164","530579527002062",2
"39165","530579527002064",0
"39166","530579527003005",1
"39167","530579527003006",3
"39168","530579527003007",2
"39169","530579527003014",4
"39170","530579527003018",7
"39171","530579527003030",0
"39172","530579527003032",4
"39173","530579527003034",11
"39174","530579527003036",1
"39175","530579527003043",0
"39176","530579527003048",0
"39177","530579527003050",2
"39178","530579527003053",0
"39179","530579527003054",2
"39180","530579527003060",0
"39181","530579527003062",0
"39182","530579527003064",2
"39183","530579527003069",16
"39184","530579527003079",4
"39185","530579527003095",0
"39186","530579527003117",2
"39187","530579527003122",1
"39188","530599501001029",0
"39189","530599501001257",2
"39190","530599502001001",0
"39191","530599502001017",0
"39192","530599502001029",0
"39193","530599502001031",0
"39194","530599502001036",1
"39195","530599502001048",1
"39196","530599502001073",3
"39197","530599502001076",0
"39198","530599502001077",0
"39199","530599502001079",0
"39200","530599502001081",8
"39201","530599502001084",2
"39202","530599502001087",1
"39203","530599502001095",0
"39204","530599502001096",0
"39205","530599502001098",0
"39206","530599502001100",0
"39207","530599502002000",0
"39208","530599502002004",2
"39209","530599502002013",6
"39210","530599502002014",0
"39211","530599502002015",0
"39212","530599502002018",6
"39213","530599502002034",1
"39214","530599502002038",5
"39215","530599502002057",0
"39216","530599502002080",1
"39217","530599502002083",0
"39218","530599502002085",1
"39219","530599502002089",8
"39220","530599502002090",0
"39221","530599502002096",0
"39222","530599502003032",0
"39223","530599502003050",0
"39224","530599502003063",0
"39225","530599502003087",1
"39226","530599502003100",19
"39227","530599502003130",3
"39228","530599502003140",50
"39229","530599502003158",1
"39230","530599502003183",3
"39231","530599502003185",2
"39232","530599502003187",0
"39233","530599502003205",5
"39234","530599502003207",3
"39235","530599502003222",0
"39236","530599502003227",0
"39237","530599502003230",3
"39238","530599502003243",0
"39239","530599502003253",5
"39240","530599503001008",3
"39241","530599503001015",1
"39242","530599503001021",0
"39243","530599503001022",25
"39244","530599503001023",2
"39245","530599503001025",1
"39246","530599503001027",4
"39247","530599503001031",2
"39248","530599503001033",2
"39249","530599503001034",6
"39250","530599503001036",0
"39251","530599503001037",1
"39252","530599503001040",4
"39253","530599503001041",75
"39254","530599503001042",1
"39255","530599503001049",2
"39256","530599503001052",0
"39257","530599503002009",2
"39258","530599503002038",4
"39259","530599503002048",0
"39260","530599503002050",1
"39261","530599503002058",0
"39262","530599503002060",0
"39263","530599503002062",0
"39264","530599503002064",1
"39265","530599503002066",1
"39266","530599503002067",0
"39267","530599503002068",20
"39268","530599503002069",8
"39269","530599503002070",2
"39270","530599503002072",59
"39271","530599503002074",4
"39272","530599503002076",1
"39273","530599504001021",0
"39274","530599504001026",11
"39275","530599504001042",0
"39276","530599504001052",0
"39277","530599504001059",0
"39278","530599504001063",0
"39279","530599504001065",2
"39280","530599504001074",9
"39281","530599504002012",0
"39282","530599504002027",6
"39283","530599504002057",1
"39284","530599504002073",0
"39285","530599504002076",0
"39286","530599504002090",3
"39287","530599504002101",0
"39288","530599504002104",2
"39289","530599504002105",0
"39290","530599504002106",12
"39291","530599504002117",0
"39292","530599504002121",1
"39293","530599504002122",1
"39294","530599504002151",0
"39295","530599504002158",0
"39296","530599504002163",173
"39297","530599504002172",0
"39298","530599504002175",2
"39299","530599504002176",0
"39300","530599505001008",0
"39301","530599505001018",0
"39302","530599505001019",1
"39303","530599505001026",0
"39304","530599505001037",1
"39305","530599505001044",1
"39306","530599505001050",1
"39307","530599505001053",1
"39308","530599505001060",16
"39309","530599505002002",17
"39310","530599505002005",7
"39311","530599505002006",0
"39312","530599505002010",1
"39313","530599505002012",1
"39314","530599505002013",1
"39315","530599505002018",0
"39316","530599505002020",2
"39317","530599505002025",6
"39318","530599505002028",0
"39319","530599505002032",1
"39320","530610401001009",0
"39321","530610401001012",2
"39322","530610401001014",10
"39323","530610401001015",33
"39324","530610401001022",3
"39325","530610401001028",0
"39326","530610401001031",1
"39327","530610401001032",0
"39328","530610401002011",1
"39329","530610401002013",97
"39330","530610401002016",2
"39331","530610401002020",1
"39332","530610401002024",2
"39333","530610401002029",43
"39334","530610401002030",17
"39335","530610401002031",1
"39336","530610401002033",0
"39337","530610401002035",8
"39338","530610401003000",22
"39339","530610401003001",234
"39340","530610401003007",1
"39341","530610401003011",0
"39342","530610401003013",0
"39343","530610401003014",1
"39344","530610401003016",1
"39345","530610401003018",0
"39346","530610401003019",2
"39347","530610401004011",57
"39348","530610401004014",0
"39349","530610401004019",0
"39350","530610401004029",3
"39351","530610401004031",0
"39352","530610401004032",3
"39353","530610402001001",6
"39354","530610402001002",5
"39355","530610402001003",0
"39356","530610402001004",1
"39357","530610402001005",41
"39358","530610402001006",0
"39359","530610402001010",0
"39360","530610402001012",4
"39361","530610402001015",1
"39362","530610402002004",9
"39363","530610402002005",1
"39364","530610402002006",0
"39365","530610402002009",1
"39366","530610402002010",0
"39367","530610402002012",1
"39368","530610402002022",4
"39369","530610402002027",0
"39370","530610402003001",3
"39371","530610402003003",0
"39372","530610402003005",4
"39373","530610402003006",0
"39374","530610402003011",0
"39375","530610402003015",0
"39376","530610402003017",2
"39377","530610402003019",2
"39378","530610402004000",8
"39379","530610402004001",17
"39380","530610402004003",2
"39381","530610402004004",1
"39382","530610402004005",9
"39383","530610402004006",8
"39384","530610402004007",0
"39385","530610402004008",1
"39386","530610402004009",11
"39387","530610403001002",1
"39388","530610403001003",3
"39389","530610403001012",26
"39390","530610403001013",5
"39391","530610403001014",3
"39392","530610403001015",6
"39393","530610403001027",3
"39394","530610403001028",2
"39395","530610403001029",1
"39396","530610403001030",3
"39397","530610403001034",0
"39398","530610403001037",0
"39399","530610403002000",4
"39400","530610403002001",0
"39401","530610403002004",2
"39402","530610403002006",0
"39403","530610403002007",1
"39404","530610403002008",0
"39405","530610403002009",3
"39406","530610403002010",20
"39407","530610403002011",5
"39408","530610403002012",0
"39409","530610403002014",0
"39410","530610403002015",0
"39411","530610403002016",2
"39412","530610403002017",1
"39413","530610403002018",1
"39414","530610403002021",1
"39415","530610403002022",30
"39416","530610403002023",0
"39417","530610403002024",0
"39418","530610403002026",0
"39419","530610403002029",0
"39420","530610403002030",0
"39421","530610404001000",3
"39422","530610404001002",0
"39423","530610404001004",2
"39424","530610404001005",5
"39425","530610404001006",2
"39426","530610404001007",1
"39427","530610404001009",0
"39428","530610404001010",0
"39429","530610404001011",4
"39430","530610404001012",0
"39431","530610404001013",0
"39432","530610404001015",0
"39433","530610404001017",14
"39434","530610404001021",19
"39435","530610404001022",15
"39436","530610404001023",5
"39437","530610404001026",53
"39438","530610404001028",9
"39439","530610404002006",0
"39440","530610404002007",6
"39441","530610404002010",0
"39442","530610404002015",1
"39443","530610404002018",1
"39444","530610404002020",14
"39445","530610404002021",0
"39446","530610404002024",0
"39447","530610404002027",0
"39448","530610404002028",13
"39449","530610404002030",0
"39450","530610404003001",0
"39451","530610404003004",0
"39452","530610404003008",2
"39453","530610404003014",1
"39454","530610404003015",0
"39455","530610404003016",1
"39456","530610404003017",1
"39457","530610404003018",0
"39458","530610404003019",0
"39459","530610404003023",2
"39460","530610404003024",0
"39461","530610405001001",5
"39462","530610405001002",1
"39463","530610405001005",1
"39464","530610405001013",1
"39465","530610405001017",0
"39466","530610405001022",0
"39467","530610405001024",2
"39468","530610405001029",10
"39469","530610405001032",0
"39470","530610405001034",0
"39471","530610405001037",21
"39472","530610405001038",0
"39473","530610405001040",4
"39474","530610405001043",0
"39475","530610405001045",5
"39476","530610405001047",6
"39477","530610405002002",2
"39478","530610405002004",5
"39479","530610405002012",3
"39480","530610405002020",0
"39481","530610405002023",0
"39482","530610405002024",0
"39483","530610405002027",8
"39484","530610407001000",16
"39485","530610407001001",29
"39486","530610407001002",0
"39487","530610407001003",6
"39488","530610407001004",16
"39489","530610407001005",5
"39490","530610407001006",9
"39491","530610407001007",34
"39492","530610407001008",31
"39493","530610407001009",4
"39494","530610407001010",3
"39495","530610407001011",3
"39496","530610407001012",23
"39497","530610407001013",6
"39498","530610407001014",139
"39499","530610407001016",0
"39500","530610407001018",1
"39501","530610407001019",1
"39502","530610407001020",4
"39503","530610407002000",3
"39504","530610407002001",1
"39505","530610407002002",0
"39506","530610407002003",11
"39507","530610407002004",1
"39508","530610407002005",83
"39509","530610407002006",4
"39510","530610407002007",2
"39511","530610407002008",0
"39512","530610407002009",1
"39513","530610407002010",3
"39514","530610407002011",5
"39515","530610407002012",0
"39516","530610407002013",2
"39517","530610407002014",14
"39518","530610407002015",4
"39519","530610407002016",5
"39520","530610407002017",14
"39521","530610407002019",1
"39522","530610407003000",80
"39523","530610407003001",10
"39524","530610407003002",5
"39525","530610407003003",7
"39526","530610407003004",6
"39527","530610407003006",3
"39528","530610407003007",19
"39529","530610407003008",7
"39530","530610407003009",7
"39531","530610407003010",5
"39532","530610407003011",3
"39533","530610407003013",1
"39534","530610407003014",0
"39535","530610407003015",5
"39536","530610407003016",0
"39537","530610407003017",0
"39538","530610407003018",0
"39539","530610407004000",0
"39540","530610407004001",3
"39541","530610407004004",1
"39542","530610407004005",0
"39543","530610407004008",7
"39544","530610407004009",0
"39545","530610407004010",13
"39546","530610407004012",0
"39547","530610407004013",0
"39548","530610407004014",0
"39549","530610407004017",3
"39550","530610407004018",6
"39551","530610407004019",20
"39552","530610407004020",0
"39553","530610407004021",5
"39554","530610407004022",6
"39555","530610407004023",26
"39556","530610407004024",2
"39557","530610407004025",4
"39558","530610407004026",1
"39559","530610407004027",13
"39560","530610407004028",21
"39561","530610407004029",22
"39562","530610407004030",1
"39563","530610407004031",1
"39564","530610407004032",18
"39565","530610407004034",0
"39566","530610407004036",10
"39567","530610407004039",32
"39568","530610407004040",2
"39569","530610407004041",2
"39570","530610407004046",7
"39571","530610407004047",8
"39572","530610407004049",1
"39573","530610407004051",2
"39574","530610407004052",3
"39575","530610407004057",4
"39576","530610407004058",0
"39577","530610407004059",5
"39578","530610407004065",0
"39579","530610407004066",3
"39580","530610407004067",47
"39581","530610407004068",3
"39582","530610407004069",1
"39583","530610407004072",22
"39584","530610407004073",3
"39585","530610407004074",1
"39586","530610408001000",0
"39587","530610408001001",5
"39588","530610408001002",17
"39589","530610408001003",5
"39590","530610408001004",1
"39591","530610408001007",1
"39592","530610408001019",0
"39593","530610408002000",0
"39594","530610408002001",11
"39595","530610408002002",2
"39596","530610408002004",12
